feature_set_file,feature_column,feature_type,task,k,silhouette_score,calinski_harabasz_score,inertia
params/feature_set_7.joblib,hsv_features,Original,H2-KMeans-Elbow,14,0.2560403347015381,3499.98046875,4156.0615234375
params/feature_set_7.joblib,hsv_features,Original,H2-KMeans-Elbow,16,0.25478142499923706,3257.530517578125,3945.6728515625
params/feature_set_7.joblib,hsv_features,Original,H2-KMeans-Elbow,18,0.2490907460451126,3172.650390625,3665.900634765625
params/feature_set_7.joblib,hsv_features,Original,H2-KMeans-Elbow,20,0.2639699876308441,3054.843505859375,3466.75439453125
params/feature_set_7.joblib,hsv_features,Original,H2-KMeans-Elbow,22,0.2687775790691376,2946.189208984375,3299.630859375
params/feature_set_7.joblib,hsv_features,Original,H2-KMeans-Elbow,24,0.26592421531677246,2863.3359375,3141.85986328125
params/feature_set_7.joblib,hsv_features,Original,H2-KMeans-Elbow,26,0.26880761981010437,2868.796142578125,2935.5126953125
params/feature_set_7.joblib,hsv_features,Original,H2-KMeans-Elbow,28,0.2685951590538025,2782.800048828125,2827.20947265625
params/feature_set_7.joblib,hsv_features,PCA,H2-KMeans-Elbow,2,0.4170905351638794,3333.42431640625,11874.3876953125
params/feature_set_7.joblib,hsv_features,PCA,H2-KMeans-Elbow,4,0.2562774121761322,4375.09326171875,8100.91552734375
params/feature_set_7.joblib,hsv_features,PCA,H2-KMeans-Elbow,6,0.30692291259765625,4707.7451171875,6054.36767578125
params/feature_set_7.joblib,hsv_features,PCA,H2-KMeans-Elbow,8,0.2978489398956299,4813.21728515625,4857.52392578125
params/feature_set_7.joblib,hsv_features,PCA,H2-KMeans-Elbow,10,0.2685558795928955,4506.98583984375,4284.24609375
params/feature_set_7.joblib,hsv_features,PCA,H2-KMeans-Elbow,12,0.2763497531414032,4380.24658203125,3788.29443359375
params/feature_set_7.joblib,hsv_features,PCA,H2-KMeans-Elbow,14,0.2697332799434662,4184.0224609375,3461.613525390625
params/feature_set_7.joblib,hsv_features,PCA,H2-KMeans-Elbow,16,0.2805631756782532,4047.408203125,3182.3056640625
params/feature_set_7.joblib,hsv_features,PCA,H2-KMeans-Elbow,18,0.2830718159675598,3957.958251953125,2935.800048828125
params/feature_set_7.joblib,hsv_features,PCA,H2-KMeans-Elbow,20,0.2863907814025879,3799.279296875,2775.430908203125
params/feature_set_7.joblib,hsv_features,PCA,H2-KMeans-Elbow,22,0.2913234233856201,3800.03173828125,2558.38525390625
params/feature_set_7.joblib,hsv_features,PCA,H2-KMeans-Elbow,24,0.29740962386131287,3671.2802734375,2441.93310546875
params/feature_set_7.joblib,hsv_features,PCA,H2-KMeans-Elbow,26,0.29613572359085083,3632.601318359375,2298.201904296875
params/feature_set_7.joblib,hsv_features,PCA,H2-KMeans-Elbow,28,0.30070483684539795,3569.328857421875,2186.0068359375
params/feature_set_7.joblib,lbp_features,Original,H2-KMeans-Elbow,2,0.281811658263967,8041.5707416898795,8825.436558681733
params/feature_set_7.joblib,lbp_features,Original,H2-KMeans-Elbow,4,0.28163548920929543,7022.161027213014,5859.183294341563
params/feature_set_7.joblib,lbp_features,Original,H2-KMeans-Elbow,6,0.2473858118180614,5971.807731994018,4775.378913935995
params/feature_set_7.joblib,lbp_features,Original,H2-KMeans-Elbow,8,0.24600511754879562,5565.48413478301,4007.954880061765
params/feature_set_7.joblib,lbp_features,Original,H2-KMeans-Elbow,10,0.24441837501233005,5346.813337101583,3449.598682142288
params/feature_set_7.joblib,lbp_features,Original,H2-KMeans-Elbow,12,0.22655217175624492,4909.414417121888,3166.2721735461796
params/feature_set_7.joblib,lbp_features,Original,H2-KMeans-Elbow,14,0.21341947097625416,4596.369662038719,2930.932373800824
params/feature_set_7.joblib,lbp_features,Original,H2-KMeans-Elbow,16,0.2174538727914901,4314.3738450382125,2754.148265628598
params/feature_set_7.joblib,lbp_features,Original,H2-KMeans-Elbow,18,0.2121251189936012,4069.3034401711584,2612.4077625818304
params/feature_set_7.joblib,lbp_features,Original,H2-KMeans-Elbow,20,0.20802674011539998,3832.4519463738334,2507.1451932864306
params/feature_set_7.joblib,lbp_features,Original,H2-KMeans-Elbow,22,0.19631189017080822,3614.3391373339864,2424.273455076945
params/feature_set_7.joblib,lbp_features,Original,H2-KMeans-Elbow,24,0.188364835502652,3419.8660693799984,2354.7009773549325
params/feature_set_7.joblib,lbp_features,Original,H2-KMeans-Elbow,26,0.18218012642327142,3281.011132662494,2274.93493285554
params/feature_set_7.joblib,lbp_features,Original,H2-KMeans-Elbow,28,0.1795197061426672,3119.6713559646537,2225.4798136666545
params/feature_set_7.joblib,lbp_features,PCA,H2-KMeans-Elbow,2,0.2989843761434849,8653.662470726895,8199.817306476065
params/feature_set_7.joblib,lbp_features,PCA,H2-KMeans-Elbow,4,0.3057035851579999,7854.508251097378,5235.9765956091
params/feature_set_7.joblib,lbp_features,PCA,H2-KMeans-Elbow,6,0.27327102610608855,6848.424426470788,4158.998269346717
params/feature_set_7.joblib,lbp_features,PCA,H2-KMeans-Elbow,8,0.2763816615279791,6550.784056166618,3398.594119697516
params/feature_set_7.joblib,lbp_features,PCA,H2-KMeans-Elbow,10,0.27892506032281517,6470.897977185237,2844.063098319343
params/feature_set_7.joblib,lbp_features,PCA,H2-KMeans-Elbow,12,0.2630739818093959,6048.906908318063,2563.5553016855797
params/feature_set_7.joblib,lbp_features,PCA,H2-KMeans-Elbow,14,0.25116141755455557,5765.573403082633,2330.476353373758
params/feature_set_7.joblib,lbp_features,PCA,H2-KMeans-Elbow,16,0.24779721018185555,5468.900048633378,2164.7727654586233
params/feature_set_7.joblib,lbp_features,PCA,H2-KMeans-Elbow,18,0.2523459241725621,5248.399284634035,2019.0044299168758
params/feature_set_7.joblib,lbp_features,PCA,H2-KMeans-Elbow,20,0.24551868972147695,5006.845659630961,1913.085985877402
params/feature_set_7.joblib,lbp_features,PCA,H2-KMeans-Elbow,22,0.23600338100939294,4798.403511047634,1821.869330057128
params/feature_set_7.joblib,lbp_features,PCA,H2-KMeans-Elbow,24,0.23112901503429478,4594.548270791756,1749.20276620119
params/feature_set_7.joblib,lbp_features,PCA,H2-KMeans-Elbow,26,0.22229659920180428,4387.934638354213,1693.7774206138179
params/feature_set_7.joblib,lbp_features,PCA,H2-KMeans-Elbow,28,0.21601663445729147,4217.308303918241,1639.9328839434256
params/feature_set_7.joblib,hog_features,Original,H2-KMeans-Elbow,2,0.04276058177642878,956.434843008981,4269572.818146541
params/feature_set_7.joblib,hog_features,Original,H2-KMeans-Elbow,4,0.047021763779525064,628.5701014766366,4066858.6607558327
params/feature_set_7.joblib,hog_features,Original,H2-KMeans-Elbow,6,0.03712302651250331,487.2946545558686,3955508.9846500903
params/feature_set_7.joblib,hog_features,Original,H2-KMeans-Elbow,8,0.038635700647164775,411.1131773211821,3870562.7912087785
params/feature_set_7.joblib,hog_features,Original,H2-KMeans-Elbow,10,0.03949622929707851,360.7096571612053,3802336.784020777
params/feature_set_7.joblib,hog_features,Original,H2-KMeans-Elbow,12,0.037994552460438875,320.48072838785066,3752263.332709638
params/feature_set_7.joblib,hog_features,Original,H2-KMeans-Elbow,14,0.04082535794255459,290.2774177684188,3708760.349784912
params/feature_set_7.joblib,hog_features,Original,H2-KMeans-Elbow,16,0.0413735461980037,266.49639426348915,3670385.6535068993
params/feature_set_7.joblib,hog_features,Original,H2-KMeans-Elbow,18,0.03488878895892248,248.29734844927654,3632826.7720911507
params/feature_set_7.joblib,hog_features,Original,H2-KMeans-Elbow,20,0.03817017435872344,231.59649912871475,3603242.5183494044
params/feature_set_7.joblib,hog_features,Original,H2-KMeans-Elbow,22,0.03589013496942847,218.76582793802575,3571806.8115595393
params/feature_set_7.joblib,hog_features,Original,H2-KMeans-Elbow,24,0.03656535126554428,206.15252012509347,3548227.120061352
params/feature_set_7.joblib,hog_features,Original,H2-KMeans-Elbow,26,0.03606062908620201,196.47331932472702,3521376.4762406587
params/feature_set_7.joblib,hog_features,Original,H2-KMeans-Elbow,28,0.035691335250811224,186.3234996742465,3502841.935255066
params/feature_set_7.joblib,hog_features,PCA,H2-KMeans-Elbow,2,0.04504872733764427,1009.5593146590539,4044835.6108486466
params/feature_set_7.joblib,hog_features,PCA,H2-KMeans-Elbow,4,0.04968005419343747,665.3102224507464,3842133.7732016793
params/feature_set_7.joblib,hog_features,PCA,H2-KMeans-Elbow,6,0.03672239018756486,516.3404100108897,3731052.2121672584
params/feature_set_7.joblib,hog_features,PCA,H2-KMeans-Elbow,8,0.04010226048750729,438.84649527317964,3642882.1996589396
params/feature_set_7.joblib,hog_features,PCA,H2-KMeans-Elbow,10,0.043225380890736104,379.1574685518583,3584024.0658383365
params/feature_set_7.joblib,hog_features,PCA,H2-KMeans-Elbow,12,0.040168672979063694,341.28986453907663,3526814.4075773163
params/feature_set_7.joblib,hog_features,PCA,H2-KMeans-Elbow,14,0.043009993710217354,310.8981596345577,3480065.725649201
params/feature_set_7.joblib,hog_features,PCA,H2-KMeans-Elbow,16,0.04189255028436721,283.4553345499313,3446642.112960565
params/feature_set_7.joblib,hog_features,PCA,H2-KMeans-Elbow,18,0.0380930227842082,265.43342285846876,3406094.723264564
params/feature_set_7.joblib,hog_features,PCA,H2-KMeans-Elbow,20,0.03928303809068087,249.26417909785275,3372022.8910196708
params/feature_set_7.joblib,hog_features,PCA,H2-KMeans-Elbow,22,0.03901959031760463,230.82517705865186,3355274.5418455517
params/feature_set_7.joblib,hog_features,PCA,H2-KMeans-Elbow,24,0.04021698554194923,220.25977229345136,3322925.3404943584
params/feature_set_7.joblib,hog_features,PCA,H2-KMeans-Elbow,26,0.044288114091873464,207.9247509955782,3303637.8765302086
params/feature_set_7.joblib,hog_features,PCA,H2-KMeans-Elbow,28,0.040419051720625265,198.42811209662068,3280674.4476250154
params/feature_set_7.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,2,0.04295249253243194,959.2708617183547,4281100.402192839
params/feature_set_7.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,4,0.026122420929919,632.3839141093314,4076076.641429319
params/feature_set_7.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,6,0.03738300954478783,489.7801688465943,3964343.574950672
params/feature_set_7.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,8,0.03721372116757645,408.25652708084266,3885381.710898521
params/feature_set_7.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,10,0.035062942521282905,357.4423501750304,3818547.758940661
params/feature_set_7.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,12,0.04193353728181396,321.2795688399712,3761407.8077005106
params/feature_set_7.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,14,0.036472328733397674,291.18282034089367,3717299.807314653
params/feature_set_7.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,16,0.03676719188748455,268.90310001284473,3674734.616348709
params/feature_set_7.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,18,0.03598520793205263,250.61363868344057,3636649.1805214253
params/feature_set_7.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,20,0.03726280763178718,234.90037126181383,3603273.3136044466
params/feature_set_7.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,22,0.036469002982201015,220.25111352077363,3576984.187744245
params/feature_set_7.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,24,0.035636789966393426,206.13354275209002,3558417.514405555
params/feature_set_7.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,26,0.03860265687467427,196.53099763426997,3531195.4614981553
params/feature_set_7.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,28,0.03509102927634094,187.67716816955473,3507185.618792095
params/feature_set_7.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,2,0.04525461990060432,1012.6272670766946,4055461.148917674
params/feature_set_7.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,4,0.032543125230548045,670.3993068177084,3849872.7971701417
params/feature_set_7.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,6,0.03713877983501346,518.9099744118511,3739096.93108005
params/feature_set_7.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,8,0.04061697031619155,441.6178317760285,3649639.979330595
params/feature_set_7.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,10,0.04372545773514921,381.5924788614446,3590298.688998443
params/feature_set_7.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,12,0.04314900862434197,342.38464759761666,3534673.304978212
params/feature_set_7.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,14,0.04355052009013998,312.780557395699,3485852.6949261613
params/feature_set_7.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,16,0.04731808041578709,285.17763245709256,3452196.0008204784
params/feature_set_7.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,18,0.04384571257154803,266.23056091477343,3413517.60817249
params/feature_set_7.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,20,0.04141582430622918,249.11971010182185,3381849.7845701133
params/feature_set_7.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,22,0.041978960393349474,234.84185186960005,3352084.049245482
params/feature_set_7.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,24,0.03825963594096607,221.70148914683742,3327347.922019548
params/feature_set_7.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,26,0.04278281157958234,209.96387543885956,3305489.9957230245
params/feature_set_7.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,28,0.0416726173021028,200.30817704805096,3282594.409800667
params/feature_set_7.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,2,0.042819306774927936,958.6624037637449,4283151.723934146
params/feature_set_7.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,4,0.03098623452364377,631.1362071947099,4078676.1584703038
params/feature_set_7.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,6,0.03754716754620922,488.94706008837164,3966934.3687095754
params/feature_set_7.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,8,0.035080538427224986,408.68817117444536,3886544.9541139845
params/feature_set_7.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,10,0.0412879145230512,363.7560236298286,3809894.4306802833
params/feature_set_7.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,12,0.036861369368867386,323.07823488723284,3759581.130029549
params/feature_set_7.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,14,0.03636317209664635,290.9667219156,3719446.451076633
params/feature_set_7.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,16,0.03964505726004965,267.4409022480601,3680093.2440900723
params/feature_set_7.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,18,0.035196116246700944,249.52473501895417,3641345.9478017576
params/feature_set_7.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,20,0.03776025361809486,233.99681135407792,3607680.170777231
params/feature_set_7.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,22,0.03737441397841936,220.5998485789441,3577406.3379516536
params/feature_set_7.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,24,0.03596652907009997,207.67994587625734,3554365.2372129536
params/feature_set_7.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,26,0.03643724175573971,196.594904005664,3532522.259144565
params/feature_set_7.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,28,0.03967966662541935,188.05611455792908,3507173.097679971
params/feature_set_7.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,2,0.045112664997979966,1011.9169586205893,4057672.9259279985
params/feature_set_7.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,4,0.027702919799467825,666.9173042268262,3853869.7379117566
params/feature_set_7.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,6,0.03712960585031784,517.8741705050649,3741949.683964328
params/feature_set_7.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,8,0.040494007034466574,440.31757325488167,3653092.178820923
params/feature_set_7.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,10,0.04196439444716763,384.71698992784343,3587343.3758691996
params/feature_set_7.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,12,0.044732120902725374,342.89236995250826,3535546.1324402755
params/feature_set_7.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,14,0.04399285000993425,310.97425546367117,3491391.669277732
params/feature_set_7.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,16,0.04041285650850467,285.1197373464268,3454084.277590671
params/feature_set_7.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,18,0.0375776402768756,265.2975670894868,3417691.316206321
params/feature_set_7.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,20,0.04003747377111255,246.6662857537919,3390619.7437917516
params/feature_set_7.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,22,0.040642929974006016,234.4461212520164,3355018.4432235043
params/feature_set_7.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,24,0.04031236940805986,220.9307076776636,3331630.3333047265
params/feature_set_7.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,26,0.04254306461148796,211.85632902396424,3300353.4737442024
params/feature_set_7.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,28,0.04000765408711184,199.87684688500235,3285918.520979125
params/feature_set_7.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,2,0.2118538110531632,4390.663911614507,22183.74057246584
params/feature_set_7.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,4,0.22432330226971675,3673.7158521103293,17060.11883172519
params/feature_set_7.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,6,0.2532718975263807,3657.430304730529,13613.7508831597
params/feature_set_7.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,8,0.2525972372999249,3530.808920631128,11549.059984196649
params/feature_set_7.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,10,0.24704093959673162,3328.8895488824955,10277.109297650046
params/feature_set_7.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,12,0.2390817253257439,3182.834518180539,9291.264912925513
params/feature_set_7.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,14,0.2450379093003484,3026.884617446971,8583.810681429308
params/feature_set_7.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,16,0.2459730229912974,2892.4363967613276,8015.6865285677995
params/feature_set_7.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,18,0.2504299900147928,2757.3465614315105,7581.900636531587
params/feature_set_7.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,20,0.2366139643852624,2631.5150566705843,7231.307852335105
params/feature_set_7.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,22,0.23946229769243038,2537.1636301420904,6896.2682726764015
params/feature_set_7.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,24,0.24242493513167204,2458.9971371143456,6591.290937900798
params/feature_set_7.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,26,0.2551995295095232,2337.8368243481577,6427.153642332918
params/feature_set_7.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,28,0.2375403321115837,2270.010600780014,6195.0762912433565
params/feature_set_7.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,2,0.22219626958352087,4673.012526774088,20841.652528572133
params/feature_set_7.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,4,0.23849501427290357,3966.718990569677,15750.711506842983
params/feature_set_7.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,6,0.2732203509115004,4053.870472470569,12277.199574634491
params/feature_set_7.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,8,0.2750748199255277,3989.438858081781,10215.609920046909
params/feature_set_7.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,10,0.27236557527519983,3819.8407993277806,8948.870213294687
params/feature_set_7.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,12,0.25530370433959987,3678.199029979912,8012.2132375445435
params/feature_set_7.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,14,0.2645538668768775,3552.4865785122815,7293.730795552836
params/feature_set_7.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,16,0.27699739077478286,3457.758834886559,6697.029904498035
params/feature_set_7.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,18,0.2734179469140632,3281.48696750733,6339.2357064535045
params/feature_set_7.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,20,0.2799844575585523,3189.6630288250935,5948.506770780954
params/feature_set_7.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,22,0.2787333800757924,3048.465877667186,5699.387498222058
params/feature_set_7.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,24,0.27622577906956014,2993.242993462985,5380.928986722751
params/feature_set_7.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,26,0.2785408150918289,2928.1207572396534,5122.385867414719
params/feature_set_7.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,28,0.2779191986304592,2842.680849019827,4929.367825314796
params/feature_set_7.joblib,all_features,Original,H2-KMeans-Elbow,2,0.04303394970789741,961.5162074495593,4294671.771774959
params/feature_set_7.joblib,all_features,Original,H2-KMeans-Elbow,4,0.031407180812374626,635.201007052363,4087726.531781747
params/feature_set_7.joblib,all_features,Original,H2-KMeans-Elbow,6,0.03535488708211242,490.85671812951233,3976326.638244105
params/feature_set_7.joblib,all_features,Original,H2-KMeans-Elbow,8,0.038185038748099476,416.89286328039714,3886729.8180404594
params/feature_set_7.joblib,all_features,Original,H2-KMeans-Elbow,10,0.04175271011619665,360.22088158948736,3826535.5450868476
params/feature_set_7.joblib,all_features,Original,H2-KMeans-Elbow,12,0.041843913874542935,323.55700546334026,3769334.9811521517
params/feature_set_7.joblib,all_features,Original,H2-KMeans-Elbow,14,0.04131840149042748,296.3270955383032,3717949.0004858584
params/feature_set_7.joblib,all_features,Original,H2-KMeans-Elbow,16,0.03723298620109567,268.79561675755025,3687101.3862840715
params/feature_set_7.joblib,all_features,Original,H2-KMeans-Elbow,18,0.035308400455519896,250.2570558214101,3649625.3918749043
params/feature_set_7.joblib,all_features,Original,H2-KMeans-Elbow,20,0.034140873945762186,232.5435989761727,3622458.904944356
params/feature_set_7.joblib,all_features,Original,H2-KMeans-Elbow,22,0.03768398812628267,221.20538411423638,3585532.8250994654
params/feature_set_7.joblib,all_features,Original,H2-KMeans-Elbow,24,0.039690470641926656,209.4144819294287,3558146.322577741
params/feature_set_7.joblib,all_features,Original,H2-KMeans-Elbow,26,0.037088928735330325,198.89864830451538,3533553.3065298703
params/feature_set_7.joblib,all_features,Original,H2-KMeans-Elbow,28,0.038994445186835924,188.63403673588027,3514732.677387221
params/feature_set_7.joblib,all_features,PCA,H2-KMeans-Elbow,2,0.0453409294950109,1014.9916808669312,4068336.2615187583
params/feature_set_7.joblib,all_features,PCA,H2-KMeans-Elbow,4,0.03295399373690932,672.4005687626876,3861406.774197977
params/feature_set_7.joblib,all_features,PCA,H2-KMeans-Elbow,6,0.03749608582269107,520.4422833278384,3750025.35581094
params/feature_set_7.joblib,all_features,PCA,H2-KMeans-Elbow,8,0.041032516372054684,443.03591992110745,3659940.9943085085
params/feature_set_7.joblib,all_features,PCA,H2-KMeans-Elbow,10,0.042327328405306196,387.5896467169006,3592969.0550414426
params/feature_set_7.joblib,all_features,PCA,H2-KMeans-Elbow,12,0.044050344178846894,343.0757689230548,3545086.794006335
params/feature_set_7.joblib,all_features,PCA,H2-KMeans-Elbow,14,0.04397648044286962,312.64841202967375,3497637.9306608215
params/feature_set_7.joblib,all_features,PCA,H2-KMeans-Elbow,16,0.04786864417130006,286.9422375076913,3459423.0339558716
params/feature_set_7.joblib,all_features,PCA,H2-KMeans-Elbow,18,0.041818932575061106,267.8057298354565,3420661.8375939885
params/feature_set_7.joblib,all_features,PCA,H2-KMeans-Elbow,20,0.041118687916244415,251.4730576442429,3386257.7644836577
params/feature_set_7.joblib,all_features,PCA,H2-KMeans-Elbow,22,0.04161297763507492,236.88914934409377,3356766.3083697944
params/feature_set_7.joblib,all_features,PCA,H2-KMeans-Elbow,24,0.041246502795431135,222.27014222536266,3336416.934950943
params/feature_set_7.joblib,all_features,PCA,H2-KMeans-Elbow,26,0.04124148419385982,212.14949767437264,3308514.6895478573
params/feature_set_7.joblib,all_features,PCA,H2-KMeans-Elbow,28,0.04145046679824651,202.44608506709997,3285213.489736219
params/feature_set_8.joblib,hsv_features,Original,H2-KMeans-Elbow,2,0.4183095693588257,3138.459228515625,12614.4775390625
params/feature_set_8.joblib,hsv_features,Original,H2-KMeans-Elbow,4,0.2423408329486847,4010.60107421875,8839.703125
params/feature_set_8.joblib,hsv_features,Original,H2-KMeans-Elbow,6,0.287090539932251,4200.7265625,6789.5869140625
params/feature_set_8.joblib,hsv_features,Original,H2-KMeans-Elbow,8,0.2784629464149475,4174.775390625,5599.5
params/feature_set_8.joblib,hsv_features,Original,H2-KMeans-Elbow,10,0.2353813350200653,3855.81201171875,5013.5048828125
params/feature_set_8.joblib,hsv_features,Original,H2-KMeans-Elbow,12,0.24654485285282135,3600.51318359375,4584.04150390625
params/feature_set_8.joblib,hsv_features,Original,H2-KMeans-Elbow,14,0.2560403347015381,3499.98046875,4156.0615234375
params/feature_set_8.joblib,hsv_features,Original,H2-KMeans-Elbow,16,0.25478142499923706,3257.530517578125,3945.6728515625
params/feature_set_8.joblib,hsv_features,Original,H2-KMeans-Elbow,18,0.2490907460451126,3172.650390625,3665.900634765625
params/feature_set_8.joblib,hsv_features,Original,H2-KMeans-Elbow,20,0.2639699876308441,3054.843505859375,3466.75439453125
params/feature_set_8.joblib,hsv_features,Original,H2-KMeans-Elbow,22,0.2687775790691376,2946.189208984375,3299.630615234375
params/feature_set_8.joblib,hsv_features,Original,H2-KMeans-Elbow,24,0.26592421531677246,2863.3359375,3141.859619140625
params/feature_set_8.joblib,hsv_features,Original,H2-KMeans-Elbow,26,0.26880761981010437,2868.796142578125,2935.5126953125
params/feature_set_8.joblib,hsv_features,Original,H2-KMeans-Elbow,28,0.2685951590538025,2782.800048828125,2827.20947265625
params/feature_set_8.joblib,hsv_features,PCA,H2-KMeans-Elbow,2,0.4170905351638794,3333.42431640625,11874.3876953125
params/feature_set_8.joblib,hsv_features,PCA,H2-KMeans-Elbow,4,0.2562774121761322,4375.09326171875,8100.91552734375
params/feature_set_8.joblib,hsv_features,PCA,H2-KMeans-Elbow,6,0.30692291259765625,4707.7451171875,6054.3671875
params/feature_set_8.joblib,hsv_features,PCA,H2-KMeans-Elbow,8,0.2978489398956299,4813.21728515625,4857.52392578125
params/feature_set_8.joblib,hsv_features,PCA,H2-KMeans-Elbow,10,0.2685558795928955,4506.98583984375,4284.24560546875
params/feature_set_8.joblib,hsv_features,PCA,H2-KMeans-Elbow,12,0.2763497531414032,4380.24658203125,3788.2939453125
params/feature_set_8.joblib,hsv_features,PCA,H2-KMeans-Elbow,14,0.2697332799434662,4184.0224609375,3461.613525390625
params/feature_set_8.joblib,hsv_features,PCA,H2-KMeans-Elbow,16,0.2805631756782532,4047.408203125,3182.3056640625
params/feature_set_8.joblib,hsv_features,PCA,H2-KMeans-Elbow,18,0.2830718159675598,3957.958251953125,2935.800048828125
params/feature_set_8.joblib,hsv_features,PCA,H2-KMeans-Elbow,20,0.2863907814025879,3799.279296875,2775.430908203125
params/feature_set_8.joblib,hsv_features,PCA,H2-KMeans-Elbow,22,0.2913234233856201,3800.03173828125,2558.38525390625
params/feature_set_8.joblib,hsv_features,PCA,H2-KMeans-Elbow,24,0.29740962386131287,3671.2802734375,2441.932861328125
params/feature_set_8.joblib,hsv_features,PCA,H2-KMeans-Elbow,26,0.29613572359085083,3632.601318359375,2298.201904296875
params/feature_set_8.joblib,hsv_features,PCA,H2-KMeans-Elbow,28,0.30070483684539795,3569.328857421875,2186.0068359375
params/feature_set_8.joblib,lbp_features,Original,H2-KMeans-Elbow,2,0.281811658263967,8041.5707416898795,8825.436558681733
